record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_20rYUSGCmo6PJD3Gb,6126086Gb,new_entry,,,"","Phased reopening of primary and secondary schools has begun in Zimbabwe. From July 28, grade seven, form four and upper form six classes can resume.",2020-06-10,2020-07-28,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,Types of people on school premises are limited (e.g. no parents),Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_Ofgs0aTmL4zcAjT,https://www.herald.co.zw/date-for-schools-reopening-set/,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_2t0cjq5me82TywjEp,1354609Ep,new_entry,,,"","Every school and other educational institution (whetherprimary, secondary, tertiary or technical and vocational),except for institutions providing medical training orresearch useful for combating COVID-19 shall beclosed in Zimbabwe as of August 20.",2020-08-20,2020-08-20,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1fgg0RsGLt5AoHO,https://www.veritaszim.net/sites/veritas_d/files/SI%202020-200%20Public%20Health%20%28COVID-19%20Prevention%2C%20Containment%20and%20Treatment%29%20%28National%20Lockdown%29%20%28Consolidation%20and%20Amendment%29%20Order%2C%202020.pdf,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_2t0cjq5me82TywjEq,1354609Eq,new_entry,,,"","Every school and other educational institution (whetherprimary, secondary, tertiary or technical and vocational),except for institutions providing medical training orresearch useful for combating COVID-19 shall beclosed in Zimbabwe as of August 20.",2020-08-20,2020-08-20,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1fgg0RsGLt5AoHO,https://www.veritaszim.net/sites/veritas_d/files/SI%202020-200%20Public%20Health%20%28COVID-19%20Prevention%2C%20Containment%20and%20Treatment%29%20%28National%20Lockdown%29%20%28Consolidation%20and%20Amendment%29%20Order%2C%202020.pdf,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_2t0cjq5me82TywjGb,1354609Gb,new_entry,,,"","Every school and other educational institution (whetherprimary, secondary, tertiary or technical and vocational),except for institutions providing medical training orresearch useful for combating COVID-19 shall beclosed in Zimbabwe as of August 20.",2020-08-20,2020-08-20,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1fgg0RsGLt5AoHO,https://www.veritaszim.net/sites/veritas_d/files/SI%202020-200%20Public%20Health%20%28COVID-19%20Prevention%2C%20Containment%20and%20Treatment%29%20%28National%20Lockdown%29%20%28Consolidation%20and%20Amendment%29%20Order%2C%202020.pdf,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_2t0cjq5me82TywjCe,1354609Ce,new_entry,,,"","Every school and other educational institution (whetherprimary, secondary, tertiary or technical and vocational),except for institutions providing medical training orresearch useful for combating COVID-19 shall beclosed in Zimbabwe as of August 20.",2020-08-20,2020-08-20,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1fgg0RsGLt5AoHO,https://www.veritaszim.net/sites/veritas_d/files/SI%202020-200%20Public%20Health%20%28COVID-19%20Prevention%2C%20Containment%20and%20Treatment%29%20%28National%20Lockdown%29%20%28Consolidation%20and%20Amendment%29%20Order%2C%202020.pdf,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_2wKMyUN8jSKC80WEq,3002172Eq,new_entry,,,"",The Zimbabwean minister of information has announced the re-opening of schools for primary and secondary non-exam sitting classes. The first group is meant to resume classes on 26 October 2020. The second group is expected to be in class on 09 November 2020. This is a bid to lift restrictions on closure and regulation of schools.,2020-09-23,2020-10-26,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Other (Please specify in the text box),https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_24bZ8STmhmH7ybW,https://www.moneyweb.co.za/news-fast-news/zimbabwe-to-gradually-re-open-schools-from-october-26/,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_2wKMyUN8jSKC80WGb,3002172Gb,new_entry,,,"",The Zimbabwean minister of information has announced the re-opening of schools for primary and secondary non-exam sitting classes. The first group is meant to resume classes on 26 October 2020. The second group is expected to be in class on 09 November 2020. This is a bid to lift restrictions on closure and regulation of schools.,2020-09-23,2020-10-26,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Other (Please specify in the text box),https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_24bZ8STmhmH7ybW,https://www.moneyweb.co.za/news-fast-news/zimbabwe-to-gradually-re-open-schools-from-october-26/,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_2f6VWGR45TEa2q5Ep,9483822Ep,new_entry,,,"","The Zimbabwean government has suspended the reopening of schools, indefinitely. This is because there has been a surge in infection. Schools were supposed to reopen on 04 January 2021 but they will remain closed because of safety concerns. These concerns were also brought up by the teachers unions who petitioned the courts to block the opening of schools.",2020-12-30,2020-12-30,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_reCRCt9VD94TTEZ,https://www.businesslive.co.za/bd/world/africa/2020-12-30-zimbabwe-postpones-school-reopening-due-to-covid-19-and-impending-cyclone/,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_2f6VWGR45TEa2q5Eq,9483822Eq,new_entry,,,"","The Zimbabwean government has suspended the reopening of schools, indefinitely. This is because there has been a surge in infection. Schools were supposed to reopen on 04 January 2021 but they will remain closed because of safety concerns. These concerns were also brought up by the teachers unions who petitioned the courts to block the opening of schools.",2020-12-30,2020-12-30,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_reCRCt9VD94TTEZ,https://www.businesslive.co.za/bd/world/africa/2020-12-30-zimbabwe-postpones-school-reopening-due-to-covid-19-and-impending-cyclone/,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_2f6VWGR45TEa2q5Gb,9483822Gb,new_entry,,,"","The Zimbabwean government has suspended the reopening of schools, indefinitely. This is because there has been a surge in infection. Schools were supposed to reopen on 04 January 2021 but they will remain closed because of safety concerns. These concerns were also brought up by the teachers unions who petitioned the courts to block the opening of schools.",2020-12-30,2020-12-30,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_reCRCt9VD94TTEZ,https://www.businesslive.co.za/bd/world/africa/2020-12-30-zimbabwe-postpones-school-reopening-due-to-covid-19-and-impending-cyclone/,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_eIP7FMbud8HOmfnEp,9483822Ep,update,Change of Policy,,"",The Zimbabwean government has announced that schools will remain closed until further notice. UPDATE: The Zimbabwean government has announced that schools will remain closed until further notice.,2020-12-30,2020-12-30,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_reCRCt9VD94TTEZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5uW87UvCtR23Qkx,NA ; https://www.timeslive.co.za/amp/news/africa/2021-02-15-zimbabwe-relaxes-the-rules-as-lockdown-extended-another-two-weeks/,CoronaNet (original),,2021-02-25,2021-02-25T20:39:05Z
R_eIP7FMbud8HOmfnEq,9483822Eq,update,Change of Policy,,"",The Zimbabwean government has announced that schools will remain closed until further notice. UPDATE: The Zimbabwean government has announced that schools will remain closed until further notice.,2020-12-30,2020-12-30,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_reCRCt9VD94TTEZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5uW87UvCtR23Qkx,NA ; https://www.timeslive.co.za/amp/news/africa/2021-02-15-zimbabwe-relaxes-the-rules-as-lockdown-extended-another-two-weeks/,CoronaNet (original),,2021-02-25,2021-02-25T20:39:05Z
R_eIP7FMbud8HOmfnGb,9483822Gb,update,Change of Policy,,"",The Zimbabwean government has announced that schools will remain closed until further notice. UPDATE: The Zimbabwean government has announced that schools will remain closed until further notice.,2020-12-30,2020-12-30,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_reCRCt9VD94TTEZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5uW87UvCtR23Qkx,NA ; https://www.timeslive.co.za/amp/news/africa/2021-02-15-zimbabwe-relaxes-the-rules-as-lockdown-extended-another-two-weeks/,CoronaNet (original),,2021-02-25,2021-02-25T20:39:05Z
R_1EZkVtMULvdGG2aEp,9483822Ep,update,Change of Policy,,"","On 03 January 2021 the minister of health announce that schools will remain closed , only students writing exams will be allowed in schools specifically in isolated venues. UPDATE: On 03 January 2021 the minister of health announce that schools will remain closed , only students writing exams will be allowed in schools.",2021-01-03,2021-01-03,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_reCRCt9VD94TTEZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_32LPCqjp1q3Reir,NA ; https://www.businessinsider.co.za/zimbabwes-lockdown-is-far-harsher-than-sas-featuring-12-hour-curfew-2021-1,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_1EZkVtMULvdGG2aEq,9483822Eq,update,Change of Policy,,"","On 03 January 2021 the minister of health announce that schools will remain closed , only students writing exams will be allowed in schools specifically in isolated venues. UPDATE: On 03 January 2021 the minister of health announce that schools will remain closed , only students writing exams will be allowed in schools.",2021-01-03,2021-01-03,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_reCRCt9VD94TTEZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_32LPCqjp1q3Reir,NA ; https://www.businessinsider.co.za/zimbabwes-lockdown-is-far-harsher-than-sas-featuring-12-hour-curfew-2021-1,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
R_1EZkVtMULvdGG2aGb,9483822Gb,update,Change of Policy,,"","On 03 January 2021 the minister of health announce that schools will remain closed , only students writing exams will be allowed in schools specifically in isolated venues. UPDATE: On 03 January 2021 the minister of health announce that schools will remain closed , only students writing exams will be allowed in schools.",2021-01-03,2021-01-03,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_reCRCt9VD94TTEZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_32LPCqjp1q3Reir,NA ; https://www.businessinsider.co.za/zimbabwes-lockdown-is-far-harsher-than-sas-featuring-12-hour-curfew-2021-1,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z
